0.10004578388303019, 0.015611750083993625
0.9988174367241258, 2.1954042143890184E-4
0.41842555697073724, 0.005107889504831209
0.45095907913448297, 7.875670190837791E-5
0.10978247064073962, 0.003312267473948305
0.43641801337152475, 2.1954042143890184E-4
0.11230967996155806, 0.002695018995168552
0.4302889906738282, 0.0017418627413118282
0.2232291549182016, 0.003312267473948305
0.7694490365339316, 0.0017418627413118282
0.10849890760542524, 7.875670190837791E-5
0.12821924689102834, 0.018222848504236278
0.12894758110551272, 0.0017418627413118282
0.5834084215743593, 2.1954042143890184E-4
0.8440583157601395, 7.875670190837791E-5
0.8004759247616, 2.1954042143890184E-4
0.8139810976560817, 0.0017418627413118282
0.10459472277368913, 2.1954042143890184E-4
0.10673592450043227, 0.003312267473948305
0.6462309321447651, 2.1954042143890184E-4
0.22837358647459047, 0.0017418627413118282
0.23884215489147925, 2.1954042143890184E-4
0.10014552559313807, 2.1954042143890184E-4
0.14160636347875488, 2.253765717213918E-4
0.7858850296388818, 0.0017418627413118282
0.3553829382229514, 2.1954042143890184E-4
0.10238283741301185, 2.1954042143890184E-4
0.10093832186199171, 2.1954042143890184E-4
0.83017234328373, 7.875670190837791E-5
0.9794539949269949, 2.1954042143890184E-4
0.2942217720326641, 0.0012188971477289368
0.267490319979201, 2.1954042143890184E-4
0.13951712807255787, 0.003312267473948305
0.19661007129345215, 2.1954042143890184E-4
0.17134617260028265, 2.1954042143890184E-4
0.46011225141959744, 7.875670190837791E-5
0.5621373192759472, 7.875670190837791E-5
0.9638227151121004, 2.1954042143890184E-4
0.5986942885374182, 2.253765717213918E-4
0.288402513748621, 2.1954042143890184E-4
0.9394681152330959, 0.003312267473948305
0.15974165595757805, 0.003312267473948305
0.14807185516056465, 0.003312267473948305
0.40695155912286196, 2.1954042143890184E-4
0.1377924602073924, 2.1954042143890184E-4
0.16875005416946248, 2.1954042143890184E-4
0.11877199720904341, 7.875670190837791E-5
0.27433207050888353, 2.1954042143890184E-4
0.13292753140503596, 0.0011018685787350657
0.6309006643270478, 0.002695018995168552
0.5323411118928555, 7.875670190837791E-5
0.11759423043963724, 0.002695018995168552
0.3692512620281264, 2.253765717213918E-4
0.1742248678679919, 0.0017418627413118282
0.17915800431201695, 0.006657192557086855
0.7366951506896179, 2.253765717213918E-4
0.32553243000859783, 0.0011018685787350657
0.38686898739410314, 2.1954042143890184E-4
0.13577953162436182, 0.0012188971477289368
0.3758336205721472, 0.0017418627413118282
0.24554916130148516, 0.0017418627413118282
0.745144707746546, 0.0017418627413118282
0.4665898386726375, 2.1954042143890184E-4
0.4737483758159764, 2.1954042143890184E-4
0.5928967867636306, 0.0017418627413118282
0.9312239904216217, 2.1954042143890184E-4
0.5511093004451163, 2.1954042143890184E-4
0.5716887205290437, 0.0011018685787350657
0.6385816412841973, 2.1954042143890184E-4
0.11624318362491148, 2.1954042143890184E-4
0.6592792235293058, 7.875670190837791E-5
0.15728323832473803, 0.0011018685787350657
0.480231460598205, 2.1954042143890184E-4
0.6730855145866159, 0.006130011212845954
0.7534807687123848, 2.1954042143890184E-4
0.3810949447139733, 2.1954042143890184E-4
0.8236147089423449, 0.0017418627413118282
0.31927355427561643, 7.875670190837791E-5
0.7025129554799048, 7.875670190837791E-5
0.8660211163114073, 2.1954042143890184E-4
0.11516215683017446, 0.0017418627413118282
0.9513006768510833, 0.0017418627413118282
0.21513711985956718, 0.0017418627413118282
0.7610609627482728, 7.875670190837791E-5
0.13459337093002902, 2.253765717213918E-4
